Train step=22000, Max Q=6.959872722625732, Max target Q=7.886319637298584, Loss = 0.012138957157731056
Train step=22100, Max Q=7.064866542816162, Max target Q=7.703713417053223, Loss = 0.0029884553514420986
Train step=22200, Max Q=6.90633487701416, Max target Q=7.617086887359619, Loss = 0.0016184593550860882
Train step=22300, Max Q=7.50988245010376, Max target Q=7.716294288635254, Loss = 0.013719826936721802
Train step=22400, Max Q=7.5983381271362305, Max target Q=7.460470199584961, Loss = 0.014024552889168262
Train step=22500, Max Q=7.611759185791016, Max target Q=7.629527568817139, Loss = 0.007697524502873421
Train step=22600, Max Q=7.039863586425781, Max target Q=7.147236347198486, Loss = 0.005998273380100727
Train step=22700, Max Q=7.382013320922852, Max target Q=7.816682815551758, Loss = 0.0016552460147067904
Train step=22800, Max Q=7.070102691650391, Max target Q=7.598804473876953, Loss = 0.013803367502987385
Train step=22900, Max Q=7.088682174682617, Max target Q=7.189653396606445, Loss = 0.008923813700675964
Train step=23000, Max Q=7.371333122253418, Max target Q=7.522510051727295, Loss = 0.0029885461553931236
Train step=23100, Max Q=7.670999526977539, Max target Q=7.815634727478027, Loss = 0.012547269463539124
Train step=23200, Max Q=7.651899337768555, Max target Q=7.702199935913086, Loss = 0.002941817045211792
Train step=23300, Max Q=7.936836242675781, Max target Q=8.476117134094238, Loss = 0.01732948049902916
Train step=23400, Max Q=6.920971870422363, Max target Q=7.172688961029053, Loss = 0.016539156436920166
Train step=23500, Max Q=5.289096355438232, Max target Q=5.319934844970703, Loss = 0.007978392764925957
Train step=23600, Max Q=6.793930530548096, Max target Q=6.993778228759766, Loss = 0.004862196743488312
Train step=23700, Max Q=6.841856956481934, Max target Q=6.993744850158691, Loss = 0.0025883885100483894
Train step=23800, Max Q=6.211162567138672, Max target Q=6.685868740081787, Loss = 0.004286659881472588
Train step=23900, Max Q=7.39110803604126, Max target Q=7.780207633972168, Loss = 0.0021744207479059696
Train step=24000, Max Q=5.710466384887695, Max target Q=5.829602241516113, Loss = 0.003979948349297047
Train step=24100, Max Q=5.71863317489624, Max target Q=6.151717662811279, Loss = 0.0028691936749964952
Train step=24200, Max Q=6.144345283508301, Max target Q=6.854977130889893, Loss = 0.0037636104971170425
Train step=24300, Max Q=7.457010746002197, Max target Q=7.209970474243164, Loss = 0.011242195963859558
Train step=24400, Max Q=7.739213943481445, Max target Q=7.7433247566223145, Loss = 0.004965627565979958
Train step=24500, Max Q=9.180599212646484, Max target Q=9.734151840209961, Loss = 0.003688769182190299
Train step=24600, Max Q=7.500122547149658, Max target Q=7.377991199493408, Loss = 0.00869609136134386
Train step=24700, Max Q=6.918868064880371, Max target Q=7.250224590301514, Loss = 0.011424226686358452
Train step=24800, Max Q=5.2140092849731445, Max target Q=5.25341796875, Loss = 0.001734804711304605
Train step=24900, Max Q=7.395979404449463, Max target Q=7.686620712280273, Loss = 0.0033799419179558754
Train step=25000, Max Q=6.565034866333008, Max target Q=6.772554874420166, Loss = 0.002075288211926818
Train step=100, Max Q=4.626970291137695, Max target Q=6.655970096588135, Loss = 1.1732573509216309
Train step=200, Max Q=6.345971584320068, Max target Q=6.555497646331787, Loss = 1.1778644323349
Train step=300, Max Q=6.5237555503845215, Max target Q=6.792960166931152, Loss = 1.269946575164795
Train step=400, Max Q=5.970992565155029, Max target Q=6.596990585327148, Loss = 1.1069111824035645
Train step=500, Max Q=5.152705669403076, Max target Q=6.386809349060059, Loss = 1.2030750513076782
Train step=600, Max Q=5.34861421585083, Max target Q=6.282644748687744, Loss = 0.9459875822067261
Train step=700, Max Q=5.566869735717773, Max target Q=6.132686614990234, Loss = 0.779574990272522
Train step=800, Max Q=5.461874008178711, Max target Q=6.2553486824035645, Loss = 0.7150927782058716
Train step=900, Max Q=5.918877601623535, Max target Q=6.767381191253662, Loss = 0.7399650812149048
Train step=1000, Max Q=5.723718643188477, Max target Q=5.9106035232543945, Loss = 0.9395530819892883
Train step=1100, Max Q=4.5181379318237305, Max target Q=5.593157768249512, Loss = 0.42166227102279663
Train step=1200, Max Q=5.2108306884765625, Max target Q=5.7442803382873535, Loss = 0.5173192024230957
Train step=1300, Max Q=4.505221843719482, Max target Q=5.240637302398682, Loss = 0.5121018886566162
Train step=1400, Max Q=5.15085506439209, Max target Q=5.671003818511963, Loss = 0.4304882287979126
Train step=1500, Max Q=4.743628978729248, Max target Q=5.299938201904297, Loss = 0.5337203741073608
Train step=1600, Max Q=5.201147079467773, Max target Q=5.573801040649414, Loss = 0.3740532696247101
Train step=1700, Max Q=5.138526439666748, Max target Q=5.3144307136535645, Loss = 0.32919734716415405
Train step=1800, Max Q=5.044173240661621, Max target Q=5.547659873962402, Loss = 0.395271360874176
Train step=1900, Max Q=4.817322731018066, Max target Q=4.96108865737915, Loss = 0.3039108216762543
Train step=2000, Max Q=4.588552951812744, Max target Q=5.251071929931641, Loss = 0.3079875111579895
Train step=2100, Max Q=4.3485188484191895, Max target Q=4.688759803771973, Loss = 0.22512923181056976
Train step=2200, Max Q=4.503312587738037, Max target Q=4.8012309074401855, Loss = 0.2922297716140747
Train step=2300, Max Q=4.52756404876709, Max target Q=5.367729187011719, Loss = 0.3036094307899475
Train step=2400, Max Q=4.598876953125, Max target Q=4.96230411529541, Loss = 0.2805318236351013
Train step=2500, Max Q=4.654347896575928, Max target Q=5.10098123550415, Loss = 0.24624039232730865
Train step=2600, Max Q=4.1747355461120605, Max target Q=4.6514716148376465, Loss = 0.15472300350666046
Train step=2700, Max Q=3.7996299266815186, Max target Q=4.47616720199585, Loss = 0.1297866553068161
Train step=2800, Max Q=4.483442783355713, Max target Q=4.675899028778076, Loss = 0.18354597687721252
Train step=2900, Max Q=4.4730916023254395, Max target Q=4.529687404632568, Loss = 0.1648212969303131
Train step=3000, Max Q=4.2813215255737305, Max target Q=4.624354362487793, Loss = 0.13822349905967712
Train step=3100, Max Q=4.035404682159424, Max target Q=4.464876651763916, Loss = 0.1259835958480835
Train step=3200, Max Q=3.5704751014709473, Max target Q=4.121920108795166, Loss = 0.1255098283290863
Train step=3300, Max Q=4.456716060638428, Max target Q=5.069712162017822, Loss = 0.09877137839794159
Train step=3400, Max Q=3.803570032119751, Max target Q=3.9912073612213135, Loss = 0.06308899074792862
Train step=3500, Max Q=3.4697420597076416, Max target Q=3.9767024517059326, Loss = 0.1426166296005249
Train step=3600, Max Q=3.273456335067749, Max target Q=3.663156747817993, Loss = 0.10783040523529053
Train step=3700, Max Q=3.0891311168670654, Max target Q=3.8261728286743164, Loss = 0.10820014774799347
Train step=3800, Max Q=3.385361909866333, Max target Q=3.6164543628692627, Loss = 0.08530636131763458
Train step=3900, Max Q=3.993048667907715, Max target Q=4.262249946594238, Loss = 0.07736745476722717
Train step=4000, Max Q=3.3729865550994873, Max target Q=3.8395891189575195, Loss = 0.08633224666118622
Train step=4100, Max Q=2.5423338413238525, Max target Q=2.917639970779419, Loss = 0.04178512096405029
Train step=4200, Max Q=2.809185266494751, Max target Q=3.146056652069092, Loss = 0.04161577671766281
Train step=4300, Max Q=3.8123080730438232, Max target Q=3.8020408153533936, Loss = 0.06696021556854248
Train step=4400, Max Q=4.2946577072143555, Max target Q=4.414451599121094, Loss = 0.06226469576358795
Train step=4500, Max Q=2.904189348220825, Max target Q=3.160057783126831, Loss = 0.047614358365535736
Train step=4600, Max Q=3.2754251956939697, Max target Q=3.714942693710327, Loss = 0.03768999129533768
Train step=4700, Max Q=3.4378764629364014, Max target Q=3.551645517349243, Loss = 0.04700088873505592
Train step=4800, Max Q=3.1539974212646484, Max target Q=3.38018536567688, Loss = 0.02223975956439972
Train step=4900, Max Q=2.853097915649414, Max target Q=3.4339942932128906, Loss = 0.041247814893722534
Train step=5000, Max Q=2.5935442447662354, Max target Q=2.82816219329834, Loss = 0.01798386499285698
Train step=5100, Max Q=2.9040448665618896, Max target Q=3.198690176010132, Loss = 0.03305598348379135
Train step=5200, Max Q=2.6658644676208496, Max target Q=3.0072081089019775, Loss = 0.031160272657871246
Train step=5300, Max Q=2.6081316471099854, Max target Q=3.045064687728882, Loss = 0.032437507063150406
Train step=5400, Max Q=2.709101676940918, Max target Q=3.170684337615967, Loss = 0.013249493204057217
Train step=5500, Max Q=2.4787709712982178, Max target Q=3.072709083557129, Loss = 0.020281966775655746
Train step=5600, Max Q=2.1632211208343506, Max target Q=2.3974857330322266, Loss = 0.011554627679288387
Train step=5700, Max Q=3.1706385612487793, Max target Q=3.4222960472106934, Loss = 0.01004224456846714
Train step=5800, Max Q=2.483905076980591, Max target Q=2.7529385089874268, Loss = 0.022344067692756653
Train step=5900, Max Q=2.5024025440216064, Max target Q=2.780290365219116, Loss = 0.03446616604924202
Train step=6000, Max Q=2.757668972015381, Max target Q=2.9923064708709717, Loss = 0.014210942201316357
Train step=6100, Max Q=3.2161223888397217, Max target Q=3.593135118484497, Loss = 0.013193327933549881
Train step=6200, Max Q=1.6856181621551514, Max target Q=1.95806086063385, Loss = 0.0068212044425308704
Train step=6300, Max Q=3.1193532943725586, Max target Q=3.6621735095977783, Loss = 0.017596188932657242
Train step=6400, Max Q=2.4364733695983887, Max target Q=2.6252410411834717, Loss = 0.01815665513277054
Train step=6500, Max Q=2.4625208377838135, Max target Q=3.3548707962036133, Loss = 0.01618528924882412
Train step=6600, Max Q=1.5771514177322388, Max target Q=1.8685804605484009, Loss = 0.006870201788842678
Train step=6700, Max Q=1.9842565059661865, Max target Q=1.7923798561096191, Loss = 0.011034724302589893
Train step=6800, Max Q=1.7733441591262817, Max target Q=1.9938715696334839, Loss = 0.002754602814093232
Train step=6900, Max Q=1.4500272274017334, Max target Q=1.7582558393478394, Loss = 0.00819143746048212
Train step=7000, Max Q=1.7039309740066528, Max target Q=2.106804609298706, Loss = 0.0031486356165260077
Train step=7100, Max Q=1.1518020629882812, Max target Q=1.6433439254760742, Loss = 0.0027109847869724035
Train step=7200, Max Q=1.4131666421890259, Max target Q=1.616527795791626, Loss = 0.0011358277406543493
Train step=7300, Max Q=1.405544638633728, Max target Q=1.6689105033874512, Loss = 0.004024905618280172
Train step=7400, Max Q=1.3384473323822021, Max target Q=1.588192105293274, Loss = 0.005087866447865963
Train step=7500, Max Q=1.2752940654754639, Max target Q=1.4864298105239868, Loss = 0.001736013451591134
Train step=7600, Max Q=2.005282163619995, Max target Q=2.3683812618255615, Loss = 0.006977482698857784
Train step=7700, Max Q=0.9967054724693298, Max target Q=1.4577531814575195, Loss = 0.003537616692483425
Train step=7800, Max Q=1.380335807800293, Max target Q=1.631421685218811, Loss = 0.0025083604268729687
Train step=7900, Max Q=0.9411394000053406, Max target Q=0.9358463883399963, Loss = 0.001957582775503397
Train step=8000, Max Q=1.3233393430709839, Max target Q=1.5957121849060059, Loss = 0.003232982475310564
Train step=8100, Max Q=1.3028961420059204, Max target Q=1.2715009450912476, Loss = 0.0010038663167506456
Train step=8200, Max Q=3.0346245765686035, Max target Q=3.3043761253356934, Loss = 0.0020315824076533318
Train step=8300, Max Q=0.997885525226593, Max target Q=1.0925549268722534, Loss = 0.00237096194177866
Train step=8400, Max Q=1.170365810394287, Max target Q=1.2682864665985107, Loss = 0.0031533632427453995
Train step=8500, Max Q=1.8455493450164795, Max target Q=1.9793566465377808, Loss = 0.001680875546298921
Train step=8600, Max Q=1.0464760065078735, Max target Q=1.1871237754821777, Loss = 0.0017500161193311214
Train step=8700, Max Q=2.5092551708221436, Max target Q=1.736964464187622, Loss = 0.0023776681628078222
Train step=8800, Max Q=0.8708407878875732, Max target Q=0.9628055691719055, Loss = 0.0014945206930860877
Train step=8900, Max Q=1.2604751586914062, Max target Q=1.2666664123535156, Loss = 0.003070759354159236
Train step=9000, Max Q=0.6750860214233398, Max target Q=0.8406532406806946, Loss = 0.0009440032299607992
Train step=9100, Max Q=2.4995198249816895, Max target Q=2.804133892059326, Loss = 0.0010803395416587591
Train step=9200, Max Q=2.4617881774902344, Max target Q=2.618633270263672, Loss = 0.0006963603664189577
Train step=9300, Max Q=0.5439349412918091, Max target Q=0.6696940064430237, Loss = 0.001714782789349556
Train step=9400, Max Q=0.9602028131484985, Max target Q=1.1983058452606201, Loss = 0.002006992930546403
Train step=9500, Max Q=1.1932507753372192, Max target Q=1.4499338865280151, Loss = 0.001206931658089161
Train step=9600, Max Q=0.47784164547920227, Max target Q=0.7563329339027405, Loss = 0.001004877034574747
Train step=9700, Max Q=2.0739285945892334, Max target Q=2.200662612915039, Loss = 0.0005786255933344364
Train step=9800, Max Q=2.5836281776428223, Max target Q=2.6446826457977295, Loss = 0.002039017854258418
Train step=9900, Max Q=0.7005825042724609, Max target Q=0.9597741961479187, Loss = 0.0007691633072681725
Train step=10000, Max Q=1.5508743524551392, Max target Q=1.9772710800170898, Loss = 0.0013114222092553973
