Train step=7100, Max Q=9.583901405334473, Max target Q=9.663717269897461, Loss = 0.16712190210819244
Train step=7200, Max Q=10.087011337280273, Max target Q=10.017755508422852, Loss = 0.13919037580490112
Train step=7300, Max Q=9.8146390914917, Max target Q=9.665233612060547, Loss = 0.175490140914917
Train step=7400, Max Q=9.604915618896484, Max target Q=9.599360466003418, Loss = 0.25989198684692383
Train step=7500, Max Q=8.98325252532959, Max target Q=9.008739471435547, Loss = 0.2170076072216034
Train step=7600, Max Q=9.275481224060059, Max target Q=9.34809684753418, Loss = 0.10903634130954742
Train step=7700, Max Q=10.797552108764648, Max target Q=11.20161247253418, Loss = 0.21647155284881592
Train step=7800, Max Q=10.369600296020508, Max target Q=10.144675254821777, Loss = 0.0832773745059967
Train step=7900, Max Q=9.84067440032959, Max target Q=9.699023246765137, Loss = 0.16793590784072876
Train step=8000, Max Q=9.1301851272583, Max target Q=9.648645401000977, Loss = 0.07794100046157837
Train step=8100, Max Q=11.122036933898926, Max target Q=11.019625663757324, Loss = 0.15357372164726257
Train step=8200, Max Q=10.694968223571777, Max target Q=11.038166046142578, Loss = 0.12197902798652649
Train step=8300, Max Q=8.847186088562012, Max target Q=9.012670516967773, Loss = 0.10538031160831451
Train step=8400, Max Q=9.779474258422852, Max target Q=9.797160148620605, Loss = 0.16637006402015686
Train step=8500, Max Q=9.841290473937988, Max target Q=9.818775177001953, Loss = 0.15143834054470062
Train step=8600, Max Q=9.104116439819336, Max target Q=9.432814598083496, Loss = 0.07330478727817535
Train step=8700, Max Q=10.581816673278809, Max target Q=10.792092323303223, Loss = 0.07427752017974854
Train step=8800, Max Q=8.41739273071289, Max target Q=8.845614433288574, Loss = 0.08962775021791458
Train step=8900, Max Q=8.754290580749512, Max target Q=8.721324920654297, Loss = 0.10427528619766235
Train step=9000, Max Q=10.811476707458496, Max target Q=11.093701362609863, Loss = 0.09598343074321747
Train step=9100, Max Q=9.315163612365723, Max target Q=9.76603889465332, Loss = 0.040800001472234726
Train step=9200, Max Q=10.008479118347168, Max target Q=10.369580268859863, Loss = 0.082672618329525
Train step=9300, Max Q=9.798663139343262, Max target Q=9.766109466552734, Loss = 0.10803944617509842
Train step=9400, Max Q=11.048437118530273, Max target Q=10.951502799987793, Loss = 0.07644219696521759
Train step=9500, Max Q=9.791234970092773, Max target Q=9.9807767868042, Loss = 0.09849958121776581
Train step=9600, Max Q=9.718965530395508, Max target Q=9.808370590209961, Loss = 0.080118328332901
Train step=9700, Max Q=9.896275520324707, Max target Q=9.828877449035645, Loss = 0.08353811502456665
Train step=9800, Max Q=11.08019733428955, Max target Q=10.983046531677246, Loss = 0.08877118676900864
Train step=9900, Max Q=9.817380905151367, Max target Q=9.642394065856934, Loss = 0.058807507157325745
Train step=10000, Max Q=10.968331336975098, Max target Q=10.983682632446289, Loss = 0.0807756781578064
Train step=10100, Max Q=11.329087257385254, Max target Q=11.816601753234863, Loss = 0.10505668073892593
Train step=10200, Max Q=9.80267333984375, Max target Q=9.89178466796875, Loss = 0.058669667690992355
Train step=10300, Max Q=8.978659629821777, Max target Q=9.12669563293457, Loss = 0.04239038750529289
Train step=10400, Max Q=11.20500659942627, Max target Q=11.346766471862793, Loss = 0.02032249979674816
Train step=10500, Max Q=10.029821395874023, Max target Q=10.117840766906738, Loss = 0.058960460126399994
Train step=10600, Max Q=9.02792739868164, Max target Q=9.254656791687012, Loss = 0.0959266722202301
Train step=10700, Max Q=8.26740837097168, Max target Q=8.464982986450195, Loss = 0.08755955100059509
Train step=10800, Max Q=11.295320510864258, Max target Q=11.538694381713867, Loss = 0.06091804802417755
Train step=10900, Max Q=11.446642875671387, Max target Q=11.449617385864258, Loss = 0.056578993797302246
Train step=11000, Max Q=10.145853996276855, Max target Q=10.325908660888672, Loss = 0.02409542351961136
Train step=11100, Max Q=10.205129623413086, Max target Q=10.50036907196045, Loss = 0.09656232595443726
Train step=11200, Max Q=10.019957542419434, Max target Q=10.322437286376953, Loss = 0.046330228447914124
Train step=11300, Max Q=12.118497848510742, Max target Q=12.5888671875, Loss = 0.06120426207780838
Train step=11400, Max Q=10.381485939025879, Max target Q=10.52163028717041, Loss = 0.08352658152580261
Train step=11500, Max Q=10.000055313110352, Max target Q=9.897905349731445, Loss = 0.10312933474779129
Train step=11600, Max Q=10.421768188476562, Max target Q=10.713285446166992, Loss = 0.09453243017196655
Train step=11700, Max Q=10.542750358581543, Max target Q=10.713285446166992, Loss = 0.0859937071800232
Train step=11800, Max Q=9.835433959960938, Max target Q=10.261738777160645, Loss = 0.0798596665263176
Train step=11900, Max Q=9.982568740844727, Max target Q=10.260377883911133, Loss = 0.09156940132379532
Train step=12000, Max Q=11.837327003479004, Max target Q=12.259608268737793, Loss = 0.05911027267575264
Train step=12100, Max Q=11.852831840515137, Max target Q=11.744627952575684, Loss = 0.09058098495006561
Train step=12200, Max Q=11.394194602966309, Max target Q=11.74465274810791, Loss = 0.03822658956050873
Train step=12300, Max Q=9.991032600402832, Max target Q=9.925320625305176, Loss = 0.10117267817258835
Train step=12400, Max Q=13.885368347167969, Max target Q=13.88281536102295, Loss = 0.0830393061041832
Train step=12500, Max Q=12.796669960021973, Max target Q=12.689566612243652, Loss = 0.04343250393867493
Train step=12600, Max Q=13.625346183776855, Max target Q=13.762113571166992, Loss = 0.05756526067852974
Train step=12700, Max Q=13.423235893249512, Max target Q=13.473091125488281, Loss = 0.062208011746406555
Train step=12800, Max Q=14.115753173828125, Max target Q=14.213111877441406, Loss = 0.06010439991950989
Train step=12900, Max Q=11.626916885375977, Max target Q=11.584270477294922, Loss = 0.04226873815059662
Train step=13000, Max Q=14.193961143493652, Max target Q=14.211841583251953, Loss = 0.026910820975899696
Train step=13100, Max Q=14.241471290588379, Max target Q=14.48257064819336, Loss = 0.07410001754760742
Train step=13200, Max Q=11.134305953979492, Max target Q=11.359029769897461, Loss = 0.029276680201292038
Train step=13300, Max Q=11.137075424194336, Max target Q=11.359021186828613, Loss = 0.04027172550559044
Train step=13400, Max Q=11.390132904052734, Max target Q=11.626489639282227, Loss = 0.049104634672403336
Train step=13500, Max Q=11.116647720336914, Max target Q=11.26491928100586, Loss = 0.040336817502975464
Train step=13600, Max Q=10.862009048461914, Max target Q=11.316635131835938, Loss = 0.05160496383905411
Train step=13700, Max Q=10.799670219421387, Max target Q=10.928106307983398, Loss = 0.062218647450208664
Train step=13800, Max Q=13.04051399230957, Max target Q=13.404102325439453, Loss = 0.05106281861662865
Train step=13900, Max Q=10.829280853271484, Max target Q=11.31747817993164, Loss = 0.060600973665714264
Train step=14000, Max Q=11.173322677612305, Max target Q=11.553366661071777, Loss = 0.034483402967453
Train step=14100, Max Q=12.601086616516113, Max target Q=12.764447212219238, Loss = 0.06414376199245453
Train step=14200, Max Q=8.83190631866455, Max target Q=9.104721069335938, Loss = 0.05719926953315735
Train step=14300, Max Q=12.677734375, Max target Q=12.974247932434082, Loss = 0.05561606585979462
Train step=14400, Max Q=11.044772148132324, Max target Q=11.173407554626465, Loss = 0.04412246495485306
Train step=14500, Max Q=10.120475769042969, Max target Q=10.251049041748047, Loss = 0.06807836145162582
Train step=14600, Max Q=14.666787147521973, Max target Q=14.967585563659668, Loss = 0.06620386987924576
Train step=14700, Max Q=13.068740844726562, Max target Q=13.350489616394043, Loss = 0.045461446046829224
Train step=14800, Max Q=12.249462127685547, Max target Q=12.193774223327637, Loss = 0.07144763320684433
Train step=14900, Max Q=13.05179214477539, Max target Q=13.350489616394043, Loss = 0.06682373583316803
Train step=15000, Max Q=9.345596313476562, Max target Q=9.41059398651123, Loss = 0.09411133825778961
Train step=15100, Max Q=10.7613525390625, Max target Q=10.678647994995117, Loss = 0.044341035187244415
Train step=15200, Max Q=12.574777603149414, Max target Q=12.731500625610352, Loss = 0.0532577782869339
Train step=15300, Max Q=11.937142372131348, Max target Q=12.20438003540039, Loss = 0.05884530767798424
Train step=15400, Max Q=13.79533576965332, Max target Q=13.76817512512207, Loss = 0.03295080363750458
Train step=15500, Max Q=14.912042617797852, Max target Q=15.04049301147461, Loss = 0.04982106015086174
Train step=15600, Max Q=12.346920013427734, Max target Q=12.520684242248535, Loss = 0.05814870446920395
Train step=15700, Max Q=9.871176719665527, Max target Q=9.977648735046387, Loss = 0.04367899149656296
Train step=15800, Max Q=7.666111469268799, Max target Q=8.235664367675781, Loss = 0.04233849048614502
Train step=15900, Max Q=13.572408676147461, Max target Q=13.68501091003418, Loss = 0.04443001374602318
Train step=16000, Max Q=12.010011672973633, Max target Q=12.086051940917969, Loss = 0.06963112205266953
Train step=16100, Max Q=15.716092109680176, Max target Q=15.82850456237793, Loss = 0.0437919907271862
Train step=16200, Max Q=12.86494255065918, Max target Q=13.124312400817871, Loss = 0.06093670427799225
Train step=16300, Max Q=15.801671028137207, Max target Q=15.828557014465332, Loss = 0.03341008722782135
Train step=16400, Max Q=12.088529586791992, Max target Q=12.24374008178711, Loss = 0.04116738587617874
Train step=16500, Max Q=15.218606948852539, Max target Q=15.19633960723877, Loss = 0.046141333878040314
Train step=16600, Max Q=12.78717041015625, Max target Q=12.852564811706543, Loss = 0.04534254968166351
Train step=16700, Max Q=14.848503112792969, Max target Q=14.98297119140625, Loss = 0.05259450897574425
Train step=16800, Max Q=12.604795455932617, Max target Q=12.561441421508789, Loss = 0.06631450355052948
Train step=16900, Max Q=11.769942283630371, Max target Q=11.964481353759766, Loss = 0.01464524120092392
Train step=17000, Max Q=15.043100357055664, Max target Q=14.98297119140625, Loss = 0.025312691926956177
Train step=17100, Max Q=14.363682746887207, Max target Q=14.592159271240234, Loss = 0.03054332174360752
Train step=17200, Max Q=14.568507194519043, Max target Q=14.765556335449219, Loss = 0.0723082423210144
Train step=17300, Max Q=11.930563926696777, Max target Q=12.182573318481445, Loss = 0.013571388088166714
Train step=17400, Max Q=13.742249488830566, Max target Q=14.261255264282227, Loss = 0.025904983282089233
Train step=17500, Max Q=13.825296401977539, Max target Q=13.844310760498047, Loss = 0.0690651386976242
Train step=17600, Max Q=10.344042778015137, Max target Q=10.26130485534668, Loss = 0.040052421391010284
Train step=17700, Max Q=13.28522777557373, Max target Q=13.391799926757812, Loss = 0.04354080930352211
Train step=17800, Max Q=12.783997535705566, Max target Q=12.886213302612305, Loss = 0.016230858862400055
Train step=17900, Max Q=11.700032234191895, Max target Q=11.82999038696289, Loss = 0.015353081747889519
Train step=18000, Max Q=8.500328063964844, Max target Q=8.698761940002441, Loss = 0.06370559334754944
Train step=18100, Max Q=11.556547164916992, Max target Q=11.7947416305542, Loss = 0.043051935732364655
Train step=18200, Max Q=11.484598159790039, Max target Q=11.627862930297852, Loss = 0.032192133367061615
Train step=18300, Max Q=14.500236511230469, Max target Q=14.420805931091309, Loss = 0.020118484273552895
Train step=18400, Max Q=12.983871459960938, Max target Q=13.077075958251953, Loss = 0.051383405923843384
Train step=18500, Max Q=12.000728607177734, Max target Q=12.216253280639648, Loss = 0.029337508603930473
Train step=18600, Max Q=11.99223518371582, Max target Q=12.429556846618652, Loss = 0.04616900533437729
Train step=18700, Max Q=14.827799797058105, Max target Q=15.697744369506836, Loss = 0.04538872838020325
Train step=18800, Max Q=13.950779914855957, Max target Q=14.057504653930664, Loss = 0.05359625816345215
Train step=18900, Max Q=13.167787551879883, Max target Q=12.99528694152832, Loss = 0.019185185432434082
Train step=19000, Max Q=12.389894485473633, Max target Q=12.456893920898438, Loss = 0.06282658129930496
Train step=19100, Max Q=11.038454055786133, Max target Q=10.94552230834961, Loss = 0.029860343784093857
Train step=19200, Max Q=14.221242904663086, Max target Q=14.253881454467773, Loss = 0.03955569118261337
Train step=19300, Max Q=9.692322731018066, Max target Q=9.733819961547852, Loss = 0.03205450251698494
Train step=19400, Max Q=12.661251068115234, Max target Q=13.105613708496094, Loss = 0.03430258482694626
Train step=19500, Max Q=14.29754638671875, Max target Q=14.225780487060547, Loss = 0.036109574139118195
Train step=19600, Max Q=11.256614685058594, Max target Q=11.585160255432129, Loss = 0.01258612610399723
Train step=19700, Max Q=14.222803115844727, Max target Q=14.104471206665039, Loss = 0.017900200560688972
Train step=19800, Max Q=9.444568634033203, Max target Q=9.393186569213867, Loss = 0.026606589555740356
Train step=19900, Max Q=8.206153869628906, Max target Q=8.490836143493652, Loss = 0.014597659930586815
Train step=20000, Max Q=11.742598533630371, Max target Q=11.884588241577148, Loss = 0.026205455884337425
Train step=20100, Max Q=12.1517333984375, Max target Q=12.407805442810059, Loss = 0.04181550443172455
Train step=20200, Max Q=11.498980522155762, Max target Q=11.435134887695312, Loss = 0.045748334378004074
Train step=20300, Max Q=14.78419303894043, Max target Q=14.983114242553711, Loss = 0.03069678694009781
Train step=20400, Max Q=12.638069152832031, Max target Q=12.47068977355957, Loss = 0.0571257658302784
Train step=20500, Max Q=11.145927429199219, Max target Q=11.10512638092041, Loss = 0.0547172874212265
Train step=20600, Max Q=11.22227668762207, Max target Q=11.291696548461914, Loss = 0.013951990753412247
Train step=20700, Max Q=12.681504249572754, Max target Q=12.894355773925781, Loss = 0.027525609359145164
Train step=20800, Max Q=12.098227500915527, Max target Q=12.124590873718262, Loss = 0.03449093550443649
Train step=20900, Max Q=13.568818092346191, Max target Q=13.79271411895752, Loss = 0.027433011680841446
Train step=21000, Max Q=10.825841903686523, Max target Q=10.808372497558594, Loss = 0.025646913796663284
Train step=21100, Max Q=12.860783576965332, Max target Q=12.883376121520996, Loss = 0.02355252392590046
Train step=21200, Max Q=13.211227416992188, Max target Q=13.562906265258789, Loss = 0.02498902752995491
Train step=21300, Max Q=9.13746452331543, Max target Q=9.36750602722168, Loss = 0.043271102011203766
Train step=21400, Max Q=12.732893943786621, Max target Q=12.681435585021973, Loss = 0.013996081426739693
Train step=21500, Max Q=8.081866264343262, Max target Q=7.993239879608154, Loss = 0.06682473421096802
Train step=21600, Max Q=10.566822052001953, Max target Q=10.813657760620117, Loss = 0.05541538447141647
Train step=21700, Max Q=14.055744171142578, Max target Q=14.139958381652832, Loss = 0.026061274111270905
Train step=21800, Max Q=11.5764741897583, Max target Q=11.723045349121094, Loss = 0.023831449449062347
Train step=21900, Max Q=12.416131973266602, Max target Q=12.410200119018555, Loss = 0.03067087009549141
Train step=22000, Max Q=11.509270668029785, Max target Q=11.678690910339355, Loss = 0.05621771514415741
Train step=22100, Max Q=11.524956703186035, Max target Q=11.710006713867188, Loss = 0.02253739908337593
Train step=22200, Max Q=13.688053131103516, Max target Q=13.788556098937988, Loss = 0.02272822894155979
Train step=22300, Max Q=10.599599838256836, Max target Q=10.782865524291992, Loss = 0.027760036289691925
Train step=22400, Max Q=13.214113235473633, Max target Q=13.1630220413208, Loss = 0.026565123349428177
Train step=22500, Max Q=10.920676231384277, Max target Q=11.27054214477539, Loss = 0.026960089802742004
Train step=22600, Max Q=10.616013526916504, Max target Q=10.74260139465332, Loss = 0.030622366815805435
Train step=22700, Max Q=12.52846908569336, Max target Q=12.703078269958496, Loss = 0.019259270280599594
Train step=22800, Max Q=13.935039520263672, Max target Q=14.102776527404785, Loss = 0.034586161375045776
Train step=22900, Max Q=13.832117080688477, Max target Q=14.102774620056152, Loss = 0.020752236247062683
Train step=23000, Max Q=10.523271560668945, Max target Q=11.10116958618164, Loss = 0.020108873024582863
Train step=23100, Max Q=8.564458847045898, Max target Q=9.150838851928711, Loss = 0.02013184316456318
Train step=23200, Max Q=10.71826171875, Max target Q=10.651110649108887, Loss = 0.03237549215555191
Train step=23300, Max Q=13.217269897460938, Max target Q=13.318419456481934, Loss = 0.03825114667415619
Train step=23400, Max Q=12.704395294189453, Max target Q=12.779170036315918, Loss = 0.06675216555595398
Train step=23500, Max Q=10.478961944580078, Max target Q=10.650876998901367, Loss = 0.02443503774702549
Train step=23600, Max Q=11.962268829345703, Max target Q=12.16094970703125, Loss = 0.019029520452022552
Train step=23700, Max Q=8.772311210632324, Max target Q=8.753358840942383, Loss = 0.026746418327093124
Train step=23800, Max Q=14.162189483642578, Max target Q=14.32336139678955, Loss = 0.032496146857738495
Train step=23900, Max Q=12.986433029174805, Max target Q=13.22893238067627, Loss = 0.03167767822742462
Train step=24000, Max Q=13.027848243713379, Max target Q=13.219354629516602, Loss = 0.026618948206305504
Train step=24100, Max Q=11.498050689697266, Max target Q=11.440832138061523, Loss = 0.03362702205777168
Train step=24200, Max Q=11.320601463317871, Max target Q=11.352499961853027, Loss = 0.02157117798924446
Train step=24300, Max Q=12.952924728393555, Max target Q=12.989875793457031, Loss = 0.023729661479592323
Train step=24400, Max Q=10.438350677490234, Max target Q=10.488420486450195, Loss = 0.04418271780014038
Train step=24500, Max Q=8.578749656677246, Max target Q=8.64130687713623, Loss = 0.03843645006418228
Train step=24600, Max Q=11.61628246307373, Max target Q=11.925822257995605, Loss = 0.019203506410121918
Train step=24700, Max Q=11.698647499084473, Max target Q=11.782214164733887, Loss = 0.032895900309085846
Train step=24800, Max Q=12.978870391845703, Max target Q=13.038609504699707, Loss = 0.02007462829351425
Train step=24900, Max Q=12.861741065979004, Max target Q=13.038609504699707, Loss = 0.043326668441295624
Train step=25000, Max Q=16.575254440307617, Max target Q=16.977115631103516, Loss = 0.02127401903271675
Train step=100, Max Q=3.343620777130127, Max target Q=4.60416841506958, Loss = 0.6534621119499207
Train step=200, Max Q=3.426109790802002, Max target Q=4.545089244842529, Loss = 0.5766232013702393
Train step=300, Max Q=4.066939353942871, Max target Q=4.8302507400512695, Loss = 0.5379442572593689
Train step=400, Max Q=3.5318515300750732, Max target Q=3.9760191440582275, Loss = 0.46164602041244507
Train step=500, Max Q=3.3068957328796387, Max target Q=4.163547515869141, Loss = 0.5337996482849121
Train step=600, Max Q=3.6105868816375732, Max target Q=3.702040910720825, Loss = 0.17612877488136292
Train step=700, Max Q=2.8589680194854736, Max target Q=3.9608123302459717, Loss = 0.17594662308692932
Train step=800, Max Q=3.5082435607910156, Max target Q=3.940491199493408, Loss = 0.19932438433170319
Train step=900, Max Q=3.8491084575653076, Max target Q=3.7661449909210205, Loss = 0.16403266787528992
Train step=1000, Max Q=3.76125168800354, Max target Q=3.83457612991333, Loss = 0.1551612913608551
Train step=1100, Max Q=3.533637046813965, Max target Q=3.911923408508301, Loss = 0.10751163959503174
Train step=1200, Max Q=2.5317602157592773, Max target Q=3.167203664779663, Loss = 0.1015736311674118
Train step=1300, Max Q=2.6361396312713623, Max target Q=3.40921950340271, Loss = 0.08438756316900253
Train step=1400, Max Q=2.6752288341522217, Max target Q=3.2011632919311523, Loss = 0.052268169820308685
Train step=1500, Max Q=2.4051513671875, Max target Q=3.0020577907562256, Loss = 0.059708625078201294
Train step=1600, Max Q=2.600229501724243, Max target Q=2.9639134407043457, Loss = 0.04608241468667984
Train step=1700, Max Q=2.807677984237671, Max target Q=3.1706008911132812, Loss = 0.05268528312444687
Train step=1800, Max Q=1.9507794380187988, Max target Q=2.682839870452881, Loss = 0.057124752551317215
Train step=1900, Max Q=1.8418956995010376, Max target Q=2.502480983734131, Loss = 0.04358961433172226
Train step=2000, Max Q=2.3142306804656982, Max target Q=2.8682875633239746, Loss = 0.05049329251050949
Train step=2100, Max Q=2.095252752304077, Max target Q=2.519815444946289, Loss = 0.050786092877388
Train step=2200, Max Q=2.192861557006836, Max target Q=2.634812355041504, Loss = 0.02724078670144081
Train step=2300, Max Q=2.0552098751068115, Max target Q=2.7487998008728027, Loss = 0.04139292240142822
Train step=2400, Max Q=2.7426178455352783, Max target Q=3.570845365524292, Loss = 0.04041773080825806
Train step=2500, Max Q=1.8008564710617065, Max target Q=2.4422388076782227, Loss = 0.03452936187386513
Train step=2600, Max Q=1.9519106149673462, Max target Q=2.6277248859405518, Loss = 0.025426708161830902
Train step=2700, Max Q=1.6135773658752441, Max target Q=2.204558849334717, Loss = 0.01665293425321579
Train step=2800, Max Q=2.6361277103424072, Max target Q=2.9256269931793213, Loss = 0.025503482669591904
Train step=2900, Max Q=1.7057685852050781, Max target Q=2.0541610717773438, Loss = 0.014939013868570328
Train step=3000, Max Q=2.1806890964508057, Max target Q=2.3876113891601562, Loss = 0.022144602611660957
Train step=3100, Max Q=1.7561575174331665, Max target Q=2.24778151512146, Loss = 0.019148023799061775
Train step=3200, Max Q=1.6941537857055664, Max target Q=2.0641980171203613, Loss = 0.019220929592847824
Train step=3300, Max Q=1.3107346296310425, Max target Q=1.982598066329956, Loss = 0.015836266800761223
Train step=3400, Max Q=1.38505220413208, Max target Q=1.5171080827713013, Loss = 0.008910845033824444
Train step=3500, Max Q=1.472516655921936, Max target Q=1.7196937799453735, Loss = 0.009244031272828579
Train step=3600, Max Q=1.3043137788772583, Max target Q=1.7425042390823364, Loss = 0.006945749744772911
Train step=3700, Max Q=1.044077754020691, Max target Q=1.5983515977859497, Loss = 0.006414786912500858
Train step=3800, Max Q=1.156651496887207, Max target Q=1.5554087162017822, Loss = 0.005095116328448057
Train step=3900, Max Q=1.1973603963851929, Max target Q=1.6296253204345703, Loss = 0.006579461507499218
Train step=4000, Max Q=1.3614909648895264, Max target Q=1.721807837486267, Loss = 0.005083233118057251
Train step=4100, Max Q=1.4607677459716797, Max target Q=1.7167274951934814, Loss = 0.005993003025650978
