Train step=11500, hour=18, Loss = 2.0059742382727563e-05
Train step=11600, hour=18, Loss = 8.870492820278741e-06
Train step=11700, hour=18, Loss = 9.24360028875526e-06
Train step=11800, hour=18, Loss = 9.324113307229709e-06
Train step=11900, hour=18, Loss = 7.68120116845239e-06
Train step=12000, hour=18, Loss = 7.928935701784212e-06
Train step=12100, hour=19, Loss = 7.699347042944282e-05
Train step=12200, hour=19, Loss = 4.1010491258930415e-05
Train step=12300, hour=19, Loss = 1.711873301246669e-05
Train step=12400, hour=19, Loss = 2.9763696147711016e-05
Train step=12500, hour=19, Loss = 1.0785877748276107e-05
Train step=12600, hour=19, Loss = 1.1282034392934293e-05
Train step=12700, hour=20, Loss = 1.7131083950516768e-05
Train step=12800, hour=20, Loss = 1.123445872508455e-05
Train step=12900, hour=20, Loss = 9.144016075879335e-06
Train step=13000, hour=20, Loss = 9.377245078212582e-06
Train step=13100, hour=20, Loss = 8.652285032439977e-06
Train step=13200, hour=20, Loss = 9.141644113697112e-06
Train step=13300, hour=21, Loss = 1.675018938840367e-05
Train step=13400, hour=21, Loss = 9.488736395724118e-06
Train step=13500, hour=21, Loss = 7.5182251748628914e-06
Train step=13600, hour=21, Loss = 7.805643690517172e-06
Train step=13700, hour=21, Loss = 7.604825441376306e-06
Train step=13800, hour=21, Loss = 8.519149560015649e-06
Train step=13900, hour=22, Loss = 2.791488077491522e-05
Train step=14000, hour=22, Loss = 1.297390008403454e-05
Train step=14100, hour=22, Loss = 1.1628004358499311e-05
Train step=14200, hour=22, Loss = 1.1584857020352501e-05
Train step=14300, hour=22, Loss = 8.673972843098454e-06
Train step=14400, hour=23, Loss = 1.4771302630833816e-05
Train step=14500, hour=23, Loss = 7.948019629111513e-06
Train step=14600, hour=23, Loss = 7.54523352952674e-06
